index,state,year,name,type,city,county,mmr,xmed,xrel,lat,lng
1,Connecticut,2017-18,A. Ward Spaulding,Public,Suffield,Hartford,100.00,0.00,0.00,41.9852122,-72.686865
2,Connecticut,2017-18,Academy Of Aerospace And Engineering Elementary,Public,Rocky Hill,Hartford,100.00,0.00,0.00,41.643883,-72.664329
3,Connecticut,2017-18,Alfred W. Hanmer,Public,Wethersfield,Hartford,100.00,0.00,0.00,41.715197,-72.658198
4,Connecticut,2017-18,Andrew Avenue,Public,Naugatuck,New Haven,100.00,0.00,0.00,41.483149,-73.065408
5,Connecticut,2017-18,Anna Reynolds,Public,Newington,Hartford,100.00,0.00,0.00,41.715046,-72.745874
6,Connecticut,2017-18,Augusta Lewis Troup,Public,New Haven,New Haven,100.00,0.00,0.00,41.313383,-72.942201
7,Connecticut,2017-18,Barlow Mountain Elementary,Public,Ridgefield,Fairfield,100.00,0.00,0.00,41.323635,-73.512667
8,Connecticut,2017-18,Beecher,Public,New Haven,New Haven,100.00,0.00,0.00,41.326075,-72.953685
9,Connecticut,2017-18,Benjamin Franklin,Public,Meriden,New Haven,100.00,0.00,0.00,41.539301,-72.818093
10,Connecticut,2017-18,Betances Early Reading Lab Magnet,Public,Hartford,Hartford,100.00,0.00,0.00,41.759849,-72.673352
11,Connecticut,2017-18,Bethany Community,Public,Bethany,New Haven,100.00,0.00,0.00,41.424489,-73.000279
12,Connecticut,2017-18,Bielefield,Public,Middletown,Middlesex,100.00,0.00,0.00,41.542098,-72.632572
13,Connecticut,2017-18,Bishop Woods Architecture And Design Magnet,Public,New Haven,New Haven,100.00,0.00,0.00,41.32704,-72.86983
14,Connecticut,2017-18,Blackham,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.205552,-73.213346
15,Connecticut,2017-18,Booth Hill,Public,Shelton,Fairfield,100.00,0.00,0.00,41.284438,-73.182782
16,Connecticut,2017-18,Bradley,Public,Derby,New Haven,100.00,0.00,0.00,41.318283,-73.063589
17,Connecticut,2017-18,Braeburn,Public,West Hartford,Hartford,100.00,0.00,0.00,41.761359,-72.76079
18,Connecticut,2017-18,Branchville Elementary,Public,Ridgefield,Fairfield,100.00,0.00,0.00,41.270418,-73.444716
19,Connecticut,2017-18,Brass City Charter,Public,Waterbury,New Haven,100.00,0.00,0.00,41.565546,-73.049593
20,Connecticut,2017-18,Breakthrough Ii Magnet,Public,Hartford,Hartford,100.00,0.00,0.00,41.8047999,-72.7048757
21,Connecticut,2017-18,Breakthrough Magnet,Public,Hartford,Hartford,100.00,0.00,0.00,41.7452827,-72.7066441
22,Connecticut,2017-18,Brunswick,Nonpublic,Greenwich,Fairfield,100.00,0.00,0.00,41.038436,-73.626072
23,Connecticut,2017-18,Bryant,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.174273,-73.214851
24,Connecticut,2017-18,Bucks Hill,Public,Waterbury,New Haven,100.00,0.00,0.00,41.600713,-73.028662
25,Connecticut,2017-18,Bungay,Public,Seymour,New Haven,100.00,0.00,0.00,41.38739,-73.09068
26,Connecticut,2017-18,Burns Latino Studies Academy,Public,Hartford,Hartford,100.00,0.00,0.00,41.76117,-72.691496
27,Connecticut,2017-18,Calvin Leete,Public,Guilford,New Haven,100.00,0.00,0.00,41.282958,-72.669092
28,Connecticut,2017-18,Capital Preparatory Harbor School Inc.,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.175156,-73.188489
29,Connecticut,2017-18,Capital Preparatory Magnet,Public,Hartford,Hartford,100.00,0.00,0.00,41.77265,-72.675361
30,Connecticut,2017-18,Capitol Prep Lower Charter,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.1931665,-73.1654923
31,Connecticut,2017-18,"Celentano Biotech, Health And Medical Magnet School",Public,New Haven,New Haven,100.00,0.00,0.00,41.32468,-72.92213
32,Connecticut,2017-18,Central,Public,Simsbury,Hartford,100.00,0.00,0.00,41.88104,-72.803643
33,Connecticut,2017-18,Chapel Elementary,Public,Stratford,Fairfield,100.00,0.00,0.00,41.2392393,-73.1178611
34,Connecticut,2017-18,Chatfield-Lopresti,Public,Seymour,New Haven,100.00,0.00,0.00,41.40321,-73.056611
35,Connecticut,2017-18,Church Street,Public,Hamden,New Haven,100.00,0.00,0.00,41.354518,-72.933507
36,Connecticut,2017-18,Classical Studies Annex Elementary,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.1790776,-73.2097953
37,Connecticut,2017-18,Clinton Avenue,Public,New Haven,New Haven,100.00,0.00,0.00,41.318797,-72.891996
38,Connecticut,2017-18,Columbus Family Academy,Public,New Haven,New Haven,100.00,0.00,0.00,41.309277,-72.898511
39,Connecticut,2017-18,Consolidated,Public,New Fairfield,Fairfield,100.00,0.00,0.00,41.462767,-73.493844
40,Connecticut,2017-18,Cook Hill,Public,Wallingford,New Haven,100.00,0.00,0.00,41.45717,-72.858491
41,Connecticut,2017-18,Crystal Lake,Public,Ellington,Tolland,100.00,0.00,0.00,41.929,-72.377851
42,Connecticut,2017-18,Davis 21St Century Magnet Elementary,Public,New Haven,New Haven,100.00,0.00,0.00,41.32865,-72.973396
43,Connecticut,2017-18,Dr. John A. Langford,Public,East Hartford,Hartford,100.00,0.00,0.00,41.792949,-72.599499
44,Connecticut,2017-18,Driggs,Public,Waterbury,New Haven,100.00,0.00,0.00,41.563738,-73.043083
45,Connecticut,2017-18,Duggan,Public,Waterbury,New Haven,100.00,0.00,0.00,41.543423,-73.047148
46,Connecticut,2017-18,East Farms,Public,Farmington,Hartford,100.00,0.00,0.00,41.719676,-72.800842
47,Connecticut,2017-18,East Rock Community Magnet,Public,New Haven,New Haven,100.00,0.00,0.00,41.31957,-72.907294
48,Connecticut,2017-18,Eastbury,Public,Glastonbury,Hartford,100.00,0.00,0.00,41.696384,-72.537663
49,Connecticut,2017-18,Edgewood,Public,Bristol,Hartford,100.00,0.00,0.00,41.700626,-72.923826
50,Connecticut,2017-18,Elizabeth Shelton,Public,Shelton,Fairfield,100.00,0.00,0.00,41.315652,-73.135535
51,Connecticut,2017-18,Elmer Thienes-Mary Hall Elementary,Public,Marlborough,Hartford,100.00,0.00,0.00,41.627172,-72.459447
52,Connecticut,2017-18,Emerson-Williams,Public,Wethersfield,Hartford,100.00,0.00,0.00,41.702813,-72.680582
53,Connecticut,2017-18,Fair Haven,Public,New Haven,New Haven,100.00,0.00,0.00,41.308476,-72.893326
54,Connecticut,2017-18,Forbes,Public,Torrington,Litchfield,100.00,0.00,0.00,41.81298,-73.132753
55,Connecticut,2017-18,Frederick Brewster,Public,Durham,Middlesex,100.00,0.00,0.00,41.468252,-72.700727
56,Connecticut,2017-18,Frisbie,Public,Wolcott,New Haven,100.00,0.00,0.00,41.578187,-72.980027
57,Connecticut,2017-18,Gaffney Elementary,Public,New Britain,Hartford,100.00,0.00,0.00,41.675922,-72.813264
58,Connecticut,2017-18,Gainfield Elementary,Public,Southbury,New Haven,100.00,0.00,0.00,41.479663,-73.222471
59,Connecticut,2017-18,Governor William Pitkin,Public,East Hartford,Hartford,100.00,0.00,0.00,41.743858,-72.591117
60,Connecticut,2017-18,Greene-Hills,Public,Bristol,Hartford,100.00,0.00,0.00,41.668442,-72.89635
61,Connecticut,2017-18,H. S. Chase,Public,Waterbury,New Haven,100.00,0.00,0.00,41.552786,-73.006182
62,Connecticut,2017-18,Hall,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.191371,-73.159672
63,Connecticut,2017-18,Harry S. Fisher Elementary,Public,Plymouth,Litchfield,100.00,0.00,0.00,41.6852256,-73.0072631
64,Connecticut,2017-18,High Horizons Magnet,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.204286,-73.163002
65,Connecticut,2017-18,Holland Hill,Public,Fairfield,Fairfield,100.00,0.00,0.00,41.17075,-73.244391
66,Connecticut,2017-18,Hop Brook Elementary,Public,Naugatuck,New Haven,100.00,0.00,0.00,41.50166,-73.043254
67,Connecticut,2017-18,Hopewell,Public,Glastonbury,Hartford,100.00,0.00,0.00,41.6794259,-72.5532016
68,Connecticut,2017-18,Interdistrict Discovery Magnet,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.215573,-73.233786
69,Connecticut,2017-18,International School At Dundee,Public,Greenwich,Fairfield,100.00,0.00,0.00,41.0515851,-73.5769141
70,Connecticut,2017-18,Irving,Public,Derby,New Haven,100.00,0.00,0.00,41.327536,-73.08807
71,Connecticut,2017-18,Israel Putnam,Public,Meriden,New Haven,100.00,0.00,0.00,41.530132,-72.792771
72,Connecticut,2017-18,Ivy Drive,Public,Bristol,Hartford,100.00,0.00,0.00,41.704554,-72.901228
73,Connecticut,2017-18,Jefferson Magnet,Public,Norwalk,Fairfield,100.00,0.00,0.00,41.116564,-73.421036
74,Connecticut,2017-18,Jettie S. Tisdale,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.17906,-73.160691
75,Connecticut,2017-18,John B. Sliney,Public,Branford,New Haven,100.00,0.00,0.00,41.27943,-72.811976
76,Connecticut,2017-18,John Barry,Public,Meriden,New Haven,100.00,0.00,0.00,41.545629,-72.805225
77,Connecticut,2017-18,John C. Daniels,Public,New Haven,New Haven,100.00,0.00,0.00,41.300709,-72.938325
78,Connecticut,2017-18,John Paterson,Public,Newington,Hartford,100.00,0.00,0.00,41.669685,-72.738081
79,Connecticut,2017-18,John S. Martinez Sea And Sky Stem,Public,New Haven,New Haven,100.00,0.00,0.00,41.305239,-72.903103
80,Connecticut,2017-18,K. T. Murphy,Public,Stamford,Fairfield,100.00,0.00,0.00,41.047862,-73.511373
81,Connecticut,2017-18,Lawrence,Public,Middletown,Middlesex,100.00,0.00,0.00,41.587156,-72.682417
82,Connecticut,2017-18,Lewin G. Joel Jr.,Public,Clinton,Middlesex,100.00,0.00,0.00,41.30278,-72.525373
83,Connecticut,2017-18,Lillie B. Haynes,Public,East Lyme,New London,100.00,0.00,0.00,41.3481165,-72.2143175
84,Connecticut,2017-18,Linden Street,Public,Plainville,Hartford,100.00,0.00,0.00,41.669472,-72.858411
85,Connecticut,2017-18,Long Meadow Elementary,Public,Middlebury,New Haven,100.00,0.00,0.00,41.504323,-73.154108
86,Connecticut,2017-18,Louis Toffolon,Public,Plainville,Hartford,100.00,0.00,0.00,41.686174,-72.887034
87,Connecticut,2017-18,Macdonough,Public,Middletown,Middlesex,100.00,0.00,0.00,41.566812,-72.656467
88,Connecticut,2017-18,Madison,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.202722,-73.208854
89,Connecticut,2017-18,Martin,Public,Manchester,Hartford,100.00,0.00,0.00,41.75442,-72.512265
90,Connecticut,2017-18,Mary E. Griswold,Public,Berlin,Hartford,100.00,0.00,0.00,41.6372248,-72.7846471
91,Connecticut,2017-18,Mckinley,Public,Fairfield,Fairfield,100.00,0.00,0.00,41.179517,-73.237616
92,Connecticut,2017-18,Mead,Public,Ansonia,New Haven,100.00,0.00,0.00,41.337564,-73.050922
93,Connecticut,2017-18,Meadowside,Public,Milford,New Haven,100.00,0.00,0.00,41.211426,-73.074053
94,Connecticut,2017-18,Mile Creek,Public,Old Lyme,New London,100.00,0.00,0.00,41.295704,-72.284221
95,Connecticut,2017-18,Mill Ridge Primary,Public,Danbury,Fairfield,100.00,0.00,0.00,41.389621,-73.484917
96,Connecticut,2017-18,Momauguin,Public,East Haven,New Haven,100.00,0.00,0.00,41.248221,-72.872742
97,Connecticut,2017-18,Morley,Public,West Hartford,Hartford,100.00,0.00,0.00,41.769121,-72.732156
98,Connecticut,2017-18,Morris Street,Public,Danbury,Fairfield,100.00,0.00,0.00,41.394817,-73.466021
99,Connecticut,2017-18,Moses Y. Beach,Public,Wallingford,New Haven,100.00,0.00,0.00,41.460152,-72.81502
100,Connecticut,2017-18,Mountain View,Public,Bristol,Hartford,100.00,0.00,0.00,41.696498,-72.898869
101,Connecticut,2017-18,Multicultural Magnet,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.204222,-73.161637
102,Connecticut,2017-18,Nathan Hale,Public,Meriden,New Haven,100.00,0.00,0.00,41.542807,-72.773397
103,Connecticut,2017-18,Nayaug Elementary,Public,Glastonbury,Hartford,100.00,0.00,0.00,41.6372889,-72.6152893
104,Connecticut,2017-18,Naylor/Ccsu Leadership Academy,Public,Hartford,Hartford,100.00,0.00,0.00,41.73057,-72.674873
105,Connecticut,2017-18,New Fairfield Prek -12,Public,New Fairfield,Fairfield,100.00,0.00,0.00,41.4678264,-73.4830867
106,Connecticut,2017-18,New Lebanon,Public,Greenwich,Fairfield,100.00,0.00,0.00,41.000567,-73.655004
107,Connecticut,2017-18,Nichols,Public,Stratford,Fairfield,100.00,0.00,0.00,41.202738,-73.139352
108,Connecticut,2017-18,North Street,Public,Windsor Locks,Hartford,100.00,0.00,0.00,41.937396,-72.649197
109,Connecticut,2017-18,Northeast,Public,Vernon,Tolland,100.00,0.00,0.00,41.8614404,-72.43127
110,Connecticut,2017-18,Norton,Public,Cheshire,New Haven,100.00,0.00,0.00,41.479445,-72.918552
111,Connecticut,2017-18,Odyssey Community,Public,Manchester,Hartford,100.00,0.00,0.00,41.781747,-72.550678
112,Connecticut,2017-18,Ox Ridge Elementary,Public,Darien,Fairfield,100.00,0.00,0.00,41.103121,-73.485241
113,Connecticut,2017-18,Park Avenue,Public,Danbury,Fairfield,100.00,0.00,0.00,41.385787,-73.462382
114,Connecticut,2017-18,Parkville Community,Public,Hartford,Hartford,100.00,0.00,0.00,41.756532,-72.707415
115,Connecticut,2017-18,Plantsville Elementary,Public,Southington,Hartford,100.00,0.00,0.00,41.589312,-72.895946
116,Connecticut,2017-18,Quaker Hill Elementary,Public,Waterford,New London,100.00,0.00,0.00,41.4018268,-72.1133961
117,Connecticut,2017-18,Quinnipiac Real World Math Stem,Public,New Haven,New Haven,100.00,0.00,0.00,41.310224,-72.882143
118,Connecticut,2017-18,Read,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.202573,-73.198291
119,Connecticut,2017-18,Reed,Public,Waterbury,New Haven,100.00,0.00,0.00,41.565736,-73.027653
120,Connecticut,2017-18,Regan,Public,Waterbury,New Haven,100.00,0.00,0.00,41.591594,-73.025648
121,Connecticut,2017-18,Richard D. Hubbard,Public,Berlin,Hartford,100.00,0.00,0.00,41.6149866,-72.7205902
122,Connecticut,2017-18,Ridge Road Elementary,Public,North Haven,New Haven,100.00,0.00,0.00,41.370674,-72.894414
123,Connecticut,2017-18,Riverfield,Nonpublic,Fairfield,Fairfield,100.00,0.00,0.00,41.161764,-73.268196
124,Connecticut,2017-18,Roger Sherman,Public,Meriden,New Haven,100.00,0.00,0.00,41.536174,-72.78378
125,Connecticut,2017-18,Ross/Woodward,Public,New Haven,New Haven,100.00,0.00,0.00,41.323691,-72.878262
126,Connecticut,2017-18,Roxbury,Public,Stamford,Fairfield,100.00,0.00,0.00,41.089066,-73.564293
127,Connecticut,2017-18,S. B. Butler,Public,Groton,New London,100.00,0.00,0.00,41.3493242,-71.9837043
128,Connecticut,2017-18,Saint James-Manchester,Nonpublic,Manchester,Hartford,100.00,0.00,0.00,41.770668,-72.524275
129,Connecticut,2017-18,Saint Rita,Nonpublic,Hamden,New Haven,100.00,0.00,0.00,41.35774,-72.909401
130,Connecticut,2017-18,Samuel B. Webb Elementary,Public,Wethersfield,Hartford,100.00,0.00,0.00,41.698361,-72.691207
131,Connecticut,2017-18,Samuel Huntington,Public,Norwich,New London,100.00,0.00,0.00,41.549697,-72.102076
132,Connecticut,2017-18,Sanchez,Public,Hartford,Hartford,100.00,0.00,0.00,41.758947,-72.688942
133,Connecticut,2017-18,Savin Rock Community,Public,West Haven,New Haven,100.00,0.00,0.00,41.261226,-72.940302
134,Connecticut,2017-18,Sayles,Public,Sprague,New London,100.00,0.00,0.00,41.622884,-72.0858983
135,Connecticut,2017-18,Second Hill Lane,Public,Stratford,Fairfield,100.00,0.00,0.00,41.217983,-73.149617
136,Connecticut,2017-18,Smalley Elementary,Public,New Britain,Hartford,100.00,0.00,0.00,41.676933,-72.771333
137,Connecticut,2017-18,South End Elementary,Public,Southington,Hartford,100.00,0.00,0.00,41.5700112,-72.8780953
138,Connecticut,2017-18,South Side,Public,Bristol,Hartford,100.00,0.00,0.00,41.6611,-72.952001
139,Connecticut,2017-18,South Street,Public,Danbury,Fairfield,100.00,0.00,0.00,41.387614,-73.443484
140,Connecticut,2017-18,Southwest,Public,Torrington,Litchfield,100.00,0.00,0.00,41.795062,-73.126961
141,Connecticut,2017-18,Spencer,Public,Middletown,Middlesex,100.00,0.00,0.00,41.563012,-72.677109
142,Connecticut,2017-18,Sprague,Public,Waterbury,New Haven,100.00,0.00,0.00,41.586219,-73.050163
143,Connecticut,2017-18,St. Raphael Academy,Nonpublic,Bridgeport,Fairfield,100.00,0.00,0.00,41.1862104,-73.2002085
144,Connecticut,2017-18,Stadley Rough,Public,Danbury,Fairfield,100.00,0.00,0.00,41.432992,-73.428768
145,Connecticut,2017-18,Strong 21St Century Communications Magnet And Scsu Lab,Public,New Haven,New Haven,100.00,0.00,0.00,41.3048618,-72.9430115
146,Connecticut,2017-18,Sunnyside,Public,Shelton,Fairfield,100.00,0.00,0.00,41.291392,-73.074028
147,Connecticut,2017-18,The Catholic Academy Of Stamford Lower,Nonpublic,Stamford,Fairfield,100.00,0.00,0.00,41.0923617,-73.5353752
148,Connecticut,2017-18,The Foote,Nonpublic,New Haven,New Haven,100.00,0.00,0.00,41.32632,-72.920321
149,Connecticut,2017-18,The Friendship,Public,Waterford,New London,100.00,0.00,0.00,41.341346,-72.132898
150,Connecticut,2017-18,Thomas Hooker,Public,Meriden,New Haven,100.00,0.00,0.00,41.517406,-72.778937
151,Connecticut,2017-18,Thomas W. Mahan,Public,Norwich,New London,100.00,0.00,0.00,41.510154,-72.112074
152,Connecticut,2017-18,Truman,Public,New Haven,New Haven,100.00,0.00,0.00,41.29269,-72.941081
153,Connecticut,2017-18,University Of Hartford Magnet,Public,West Hartford,Hartford,100.00,0.00,0.00,41.793517,-72.712915
154,Connecticut,2017-18,Veterans Park Elementary,Public,Ridgefield,Fairfield,100.00,0.00,0.00,41.279649,-73.496309
155,Connecticut,2017-18,Veterans' Memorial,Public,Norwich,New London,100.00,0.00,0.00,41.503829,-72.072244
156,Connecticut,2017-18,Vogel-Wetmore,Public,Torrington,Litchfield,100.00,0.00,0.00,41.803637,-73.123044
157,Connecticut,2017-18,Washington,Public,Manchester,Hartford,100.00,0.00,0.00,41.767042,-72.533712
158,Connecticut,2017-18,Washington,Public,Waterbury,New Haven,100.00,0.00,0.00,41.543402,-73.033707
159,Connecticut,2017-18,Washington,Public,West Haven,New Haven,100.00,0.00,0.00,41.268913,-72.946003
160,Connecticut,2017-18,Webster Hill,Public,West Hartford,Hartford,100.00,0.00,0.00,41.743888,-72.741999
161,Connecticut,2017-18,Webster Micro Society Magnet,Public,Hartford,Hartford,100.00,0.00,0.00,41.768599,-72.712201
162,Connecticut,2017-18,Wequonnoc Magnet,Public,Norwich,New London,100.00,0.00,0.00,41.5691671,-72.0551847
163,Connecticut,2017-18,West Bristol,Public,Bristol,Hartford,100.00,0.00,0.00,41.683651,-72.981531
164,Connecticut,2017-18,West Woods,Public,Hamden,New Haven,100.00,0.00,0.00,41.43164,-72.926481
165,Connecticut,2017-18,Western,Public,Naugatuck,New Haven,100.00,0.00,0.00,41.493256,-73.069617
166,Connecticut,2017-18,Wilbur Cross Elementary,Public,Bridgeport,Fairfield,100.00,0.00,0.00,41.224616,-73.1953657
167,Connecticut,2017-18,Windermere,Public,Ellington,Tolland,100.00,0.00,0.00,41.871667,-72.500208
168,Connecticut,2017-18,Windham Center,Public,Windham,Windham,100.00,0.00,0.00,41.701677,-72.160845
169,Connecticut,2017-18,Woodrow Wilson,Public,Waterbury,New Haven,100.00,0.00,0.00,41.556009,-73.020098
170,Connecticut,2017-18,Worthington Hooker,Public,New Haven,New Haven,100.00,0.00,0.00,41.323747,-72.914095
171,Connecticut,2017-18,Yeshiva Ateres Shmuel Of Waterbury,Nonpublic,Waterbury,New Haven,100.00,0.00,0.00,41.5627487,-73.0400382
172,Connecticut,2017-18,John Trumbull Primary,Public,Watertown,Litchfield,99.47,0.00,0.53,41.606146,-73.092992
173,Connecticut,2017-18,Hanover,Public,Meriden,New Haven,99.25,0.00,0.75,41.519138,-72.832497
174,Connecticut,2017-18,Cesar Batalla,Public,Bridgeport,Fairfield,99.19,0.00,0.81,41.17006,-73.207779
175,Connecticut,2017-18,Griswold Elementary,Public,Griswold,New London,99.16,0.84,0.00,41.595258,-71.978735
176,Connecticut,2017-18,Strawberry Hill An Ext. Of Rogers International,Public,Stamford,Fairfield,99.13,0.00,0.87,41.067013,-73.534413
177,Connecticut,2017-18,Enfield Street,Public,Enfield,Hartford,99.00,0.00,0.00,41.976085,-72.593584
178,Connecticut,2017-18,Hart,Public,Stamford,Fairfield,98.97,0.00,0.00,41.05775,-73.547585
179,Connecticut,2017-18,Holmes Elementary,Public,New Britain,Hartford,98.95,0.00,1.05,41.7036307,-72.7778945
180,Connecticut,2017-18,Achievement First Bridgeport Academy,Public,Bridgeport,Fairfield,98.92,0.00,1.08,41.186149,-73.185247
181,Connecticut,2017-18,Frenchtown Elementary,Public,Trumbull,Fairfield,98.89,0.00,1.11,41.231438,-73.209169
182,Connecticut,2017-18,Newfield,Public,Stamford,Fairfield,98.89,0.00,0.00,41.091053,-73.539798
183,Connecticut,2017-18,Prendergast,Public,Ansonia,New Haven,98.88,0.00,1.12,41.332451,-73.059288
