index,state,year,name,county,enroll,overall,lat,lng
1,Iowa,2018-19,Blessed Sacrament,Black Hawk,100,100,42.50346,-92.385971
2,Iowa,2018-19,Calmar Festina Spillville Catholic,Winneshiek,120,100,43.1805,-91.8646
3,Iowa,2018-19,Central Springs Elem. Manly Campus,Worth,105,100,43.285519,-93.196297
4,Iowa,2018-19,Delhi Elementary,Delaware,174,100,42.417816,-91.343126
5,Iowa,2018-19,ExiraElk Horn-Kimballton Elementary,Shelby,170,100,41.59069,-95.057091
6,Iowa,2018-19,Fredericksburg Elem,Chickasaw,138,100,42.961948,-92.194079
7,Iowa,2018-19,George Elementary,Lyon,117,100,43.340203,-95.994735
8,Iowa,2018-19,Glidden-Ralston Elementary,Carroll,179,100,42.061803,-94.727918
9,Iowa,2018-19,Ruthven-Ayrshire Elementary,Palo Alto,113,100,43.13172,-94.902159
10,Iowa,2018-19,Salem Elementary,Henry,105,100,40.852324,-91.616287
11,Iowa,2018-19,Sanborn Christian,O'Brien,100,100,43.18123,-95.66067
12,Iowa,2018-19,St Marys,Delaware,162,100,42.4855074,-91.4601411
13,Iowa,2018-19,St Patrick,Dallas,114,100,41.8412,-94.100716
14,Iowa,2018-19,Winfield Elementary,Henry,168,100,41.126852,-91.440009
15,Iowa,2018-19,Lovejoy Elementary,Polk,392,99.7,41.534817,-93.601985
16,Iowa,2018-19,Edgewood-Colesburg Elementary,Delaware,259,99.6,42.63981,-91.197056
17,Iowa,2018-19,Hinton Elementary,Plymouth,267,99.6,42.625326,-96.296438
18,Iowa,2018-19,Mulberry Elementary,Muscatine,248,99.6,41.445015,-91.074288
19,Iowa,2018-19,Sunnyside Elementary,Woodbury,254,99.6,42.461711,-96.339817
20,Iowa,2018-19,Holy Family,Polk,207,99.5,41.60173,-93.606141
21,Iowa,2018-19,Madison Elementary,Muscatine,216,99.5,41.44505,-91.035123
22,Iowa,2018-19,West Hancock Elementary,Hancock,190,99.5,43.092015,-93.813364
23,Iowa,2018-19,Fairview Elementary,Poweshiek,165,99.4,41.750099,-92.712338
24,Iowa,2018-19,Hillis Elementary,Polk,363,99.4,41.616087,-93.693584
25,Iowa,2018-19,James Van Allen Elementary,Johnson,506,99.4,41.727736,-91.59562
26,Iowa,2018-19,Lincoln Upper Elementary,Washington,339,99.4,41.294291,-91.687544
27,Iowa,2018-19,Moulton Elementary,Polk,510,99.4,41.607199,-93.627468
28,Iowa,2018-19,South Tama County Elementary,Tama,522,99.4,41.975171,-92.587339
29,Iowa,2018-19,United Community South,Boone,164,99.4,42.0249112,-93.7753987
30,Iowa,2018-19,Willard Elementary,Polk,352,99.4,41.590804,-93.559062
31,Iowa,2018-19,Woodbury Elementary,Marshall,321,99.4,42.049864,-92.902035
32,Iowa,2018-19,Davenport Learning Center/Keystone Academy,Scott,140,99.3,41.5610657,-90.5770173
33,Iowa,2018-19,Davis Elementary,Poweshiek,270,99.3,41.736803,-92.725031
34,Iowa,2018-19,Iowa Valley Elementary,Iowa,273,99.3,41.802542,-92.069097
35,Iowa,2018-19,James Wilson Grimes,Des Moines,292,99.3,40.797176,-91.10761
36,Iowa,2018-19,Mater Dei School Nativity Center,Woodbury,152,99.3,42.45217,-96.353351
37,Iowa,2018-19,OABCIG Elementary School - Ida Grove,Ida,274,99.3,42.3417845,-95.4645977
38,Iowa,2018-19,Poyner Elementary,Black Hawk,419,99.3,42.468465,-92.276188
39,Iowa,2018-19,Richardson Elementary,Lee,285,99.3,40.627047,-91.354685
40,Iowa,2018-19,Riverside Community Intermediate,Pottawattamie,147,99.3,41.238155,-95.418992
41,Iowa,2018-19,Turkey Valley Elementary,Winneshiek,150,99.3,43.110404,-92.035197
42,Iowa,2018-19,Wright Elementary,Polk,272,99.3,41.539485,-93.634432
43,Iowa,2018-19,Adair-Casey Elementary,Guthrie,128,99.2,41.520597,-94.584408
44,Iowa,2018-19,Audubon Elementary,Audubon,242,99.2,41.718803,-94.928958
45,Iowa,2018-19,Delaware Elementary,Polk,358,99.2,41.639659,-93.521192
46,Iowa,2018-19,Longfellow Elementary,Pottawattamie,497,99.2,41.242303,-95.858304
47,Iowa,2018-19,Monroe Elementary,Jasper,247,99.2,41.523972,-93.106155
48,Iowa,2018-19,Riceville Elementary,Howard,242,99.2,43.355372,-92.55277
49,Iowa,2018-19,Sergeant Bluff-Luton Elementary,Woodbury,355,99.2,42.397496,-96.356756
50,Iowa,2018-19,Sibley Ocheyedan Elementary,Osceola,237,99.2,43.404934,-95.741212
51,Iowa,2018-19,Southeast Warren Primary,Warren,132,99.2,41.290677,-93.444632
52,Iowa,2018-19,Sunnyside Elementary,Des Moines,395,99.2,40.832385,-91.117896
53,Iowa,2018-19,West Elementary,Palo Alto,240,99.2,43.11399,-94.684861
54,Iowa,2018-19,Clay Elementary,Polk,557,99.1,41.622548,-93.466356
55,Iowa,2018-19,Colorado Elementary,Muscatine,228,99.1,41.443066,-91.027754
56,Iowa,2018-19,East Marshall Elementary,Marshall,217,99.1,41.880848,-92.920808
57,Iowa,2018-19,East Union Elementary,Union,215,99.1,41.024885,-94.179986
58,Iowa,2018-19,Fayette Elementary,Fayette,106,99.1,42.8422446,-91.8055013
59,Iowa,2018-19,Feelhaver Elementary,Webster,221,99.1,42.521686,-94.185973
60,Iowa,2018-19,Franklin Elementary,Pottawattamie,445,99.1,41.264992,-95.895836
61,Iowa,2018-19,Fred Becker Elementary,Black Hawk,446,99.1,42.501542,-92.372529
62,Iowa,2018-19,Holy Trinity Elem,Lee,214,99.1,40.7149796,-91.4526495
63,Iowa,2018-19,Jackson Elementary,Polk,446,99.1,41.54928,-93.591488
64,Iowa,2018-19,LOESS HILLS ELEMENTARY,Woodbury,632,99.1,42.507762,-96.444765
65,Iowa,2018-19,Margaretta Carey Elementary,Bremer,215,99.1,42.734874,-92.474698
66,Iowa,2018-19,Phillips Elementary,Polk,331,99.1,41.608258,-93.571898
67,Iowa,2018-19,Regina Elementary,Johnson,443,99.1,41.6667319,-91.5044429
68,Iowa,2018-19,Sacred Heart,Woodbury,346,99.1,42.519551,-96.472999
69,Iowa,2018-19,Sheldon Christian,O'Brien,107,99.1,43.17913,-95.840628
70,Iowa,2018-19,Central Springs Elem. School - Nora Springs,Floyd,104,99,43.147745,-93.003798
71,Iowa,2018-19,Crestwood Elementary,Howard,672,99,43.376157,-92.102945
72,Iowa,2018-19,Fremont Elementary,Mahaska,104,99,41.21298,-92.431518
73,Iowa,2018-19,Lenihan Intermediate,Marshall,783,99,42.031555,-92.917057
74,Iowa,2018-19,Lewis Elementary,Cass,102,99,41.3039,-95.084105
75,Iowa,2018-19,Liberty Elementary,Woodbury,725,99,42.507613,-96.426968
76,Iowa,2018-19,Lucia Wallace Elementary,Kossuth,198,99,43.065227,-94.227987
77,Iowa,2018-19,Madison Elementary,Scott,405,99,41.538771,-90.57335
78,Iowa,2018-19,Midland Elementary,Jones,199,99,41.988359,-90.953433
79,Iowa,2018-19,Mount Ayr Elementary,Ringgold,298,99,40.716309,-94.230485
80,Iowa,2018-19,Prairie Crest Elementary,Linn,401,99,41.904195,-91.665258
81,Iowa,2018-19,Remsen-Union Elementary,Plymouth,100,99,42.809435,-95.965149
82,Iowa,2018-19,Roosevelt Elementary School-Council Bluffs,Pottawattamie,393,99,41.2666016,-95.8684236
83,Iowa,2018-19,Rue Elementary,Pottawattamie,301,99,41.256751,-95.898527
84,Iowa,2018-19,Sunset Heights Elementary,Hamilton,309,99,42.463095,-93.831312
85,Iowa,2018-19,West Cedar Elementary,Bremer,193,99,42.727312,-92.489202
86,Iowa,2018-19,Altoona Elementary,Polk,359,98.9,41.647131,-93.468053
87,Iowa,2018-19,Aplington Elementary,Butler,176,98.9,42.579173,-92.885947
88,Iowa,2018-19,Bryant Elementary,Kossuth,189,98.9,43.071303,-94.235909
89,Iowa,2018-19,Frank L Smart Intermediate,Scott,562,98.9,41.52499,-90.606547
90,Iowa,2018-19,Grundy Center Elementary,Grundy,261,98.9,42.359125,-92.775815
91,Iowa,2018-19,H-L-V Elementary,Iowa,180,98.9,41.729676,-92.295392
92,Iowa,2018-19,Lincoln Elementary,Henry,266,98.9,40.961408,-91.548434
93,Iowa,2018-19,North Cedar Elementary,Black Hawk,264,98.9,42.558559,-92.453758
94,Iowa,2018-19,River Valley Elementary,Cherokee,179,98.9,42.574478,-95.720631
95,Iowa,2018-19,Sigourney Elementary,Keokuk,270,98.9,41.32957,-92.203188
96,Iowa,2018-19,St Albert Elementary Sch,Pottawattamie,285,98.9,41.2621181,-95.8227752
97,Iowa,2018-19,Akron Westfield Elementary,Plymouth,257,98.8,42.832587,-96.549416
98,Iowa,2018-19,Brubaker Elementary,Polk,670,98.8,41.619873,-93.533413
99,Iowa,2018-19,Capitol View Elementary,Polk,514,98.8,41.592908,-93.593105
100,Iowa,2018-19,Cattell Elementary,Polk,403,98.8,41.623704,-93.604039
101,Iowa,2018-19,Garton Elementary,Polk,563,98.8,41.621489,-93.574452
102,Iowa,2018-19,La Porte City Elementary,Black Hawk,255,98.8,42.308437,-92.19003
103,Iowa,2018-19,McKinley Elementary,Polk,249,98.8,41.573586,-93.606078
104,Iowa,2018-19,Mediapolis Elementary,Des Moines,434,98.8,41.014223,-91.161036
105,Iowa,2018-19,North Hill Elementary,Des Moines,252,98.8,40.816793,-91.108214
106,Iowa,2018-19,Riverside Elementary,Washington,250,98.8,41.4095712,-91.5406295
107,Iowa,2018-19,West Monona Middle Sch,Monona,172,98.8,42.022319,-96.104918
108,Iowa,2018-19,East Elementary,O'Brien,391,98.7,43.183086,-95.839843
109,Iowa,2018-19,Franklin Elementary,Boone,371,98.7,42.075935,-93.887286
110,Iowa,2018-19,K-5 Elementary School Lincoln Street Building,Bremer,399,98.7,42.66901,-92.33072
111,Iowa,2018-19,Monroe Elementary,Polk,464,98.7,41.614323,-93.6589
112,Iowa,2018-19,Robert Blue,Wright,297,98.7,42.66712,-93.914927
113,Iowa,2018-19,St Francis Xavier,Dubuque,306,98.7,42.483342,-91.126392
114,Iowa,2018-19,St Matthew,Linn,158,98.7,41.99938,-91.637331
115,Iowa,2018-19,Strawberry Hill,Jones,385,98.7,42.106267,-91.271659
116,Iowa,2018-19,Wayne Elementary,Wayne,314,98.7,40.751688,-93.321173
117,Iowa,2018-19,AGWSR Elementary,Hardin,215,98.6,42.549854,-93.047946
118,Iowa,2018-19,Bailey Park Elementary,Poweshiek,145,98.6,41.748622,-92.733997
119,Iowa,2018-19,Carter Lake Elementary,Pottawattamie,345,98.6,41.291349,-95.916354
120,Iowa,2018-19,Durant Elementary,Bremer,209,98.6,42.850848,-92.104797
121,Iowa,2018-19,Hawthorne Elementary,Lee,501,98.6,40.419661,-91.396163
122,Iowa,2018-19,King Elementary,Polk,293,98.6,41.604919,-93.642095
123,Iowa,2018-19,Leeds Elementary,Woodbury,655,98.6,42.538347,-96.368277
124,Iowa,2018-19,Liberty Elementary,Wapello,694,98.6,40.993012,-92.43749
125,Iowa,2018-19,Shell Rock Elementary,Butler,141,98.6,42.712057,-92.579285
126,Iowa,2018-19,Spalding Park Elementary,Woodbury,647,98.6,42.480781,-96.355672
127,Iowa,2018-19,Starmont Elementary,Fayette,208,98.6,42.687536,-91.649991
128,Iowa,2018-19,Unity Elementary,Woodbury,499,98.6,42.51044,-96.368496
129,Iowa,2018-19,Washington Intermediate,Montgomery,148,98.6,41.00851,-95.23361
130,Iowa,2018-19,Woodrow Wilson Elementary School-Newton,Jasper,287,98.6,41.6921393,-93.0620195
131,Iowa,2018-19,Alden Elementary,Hardin,133,98.5,42.517429,-93.372792
132,Iowa,2018-19,Corse Elementary,Des Moines,274,98.5,40.80202,-91.122114
133,Iowa,2018-19,Delwood Elementary,Clinton,135,98.5,42.002675,-90.605492
134,Iowa,2018-19,DeSoto Intermediate,Dallas,460,98.5,41.536148,-94.009282
135,Iowa,2018-19,Fisher Elementary,Marshall,335,98.5,42.024252,-92.920164
136,Iowa,2018-19,GMG Elementary,Marshall,262,98.5,42.106627,-92.824166
137,Iowa,2018-19,Lone Tree Elementary,Johnson,194,98.5,41.484909,-91.426317
138,Iowa,2018-19,Parkersburg Elementary,Butler,206,98.5,42.573804,-92.783682
139,Iowa,2018-19,Sageville Elementary,Dubuque,268,98.5,42.568515,-90.72051
140,Iowa,2018-19,Shuler Elementary,Dallas,732,98.5,41.62746,-93.84408
141,Iowa,2018-19,South Central Calhoun Elementary Building,Calhoun,263,98.5,42.396285,-94.62492
142,Iowa,2018-19,Titan Hill Intermediate,Pottawattamie,889,98.5,41.219568,-95.811943
143,Iowa,2018-19,Woodward-Granger Elementary,Dallas,460,98.5,41.7624,-93.818791
144,Iowa,2018-19,Colo-Nesco Elementary Learning Center,Story,124,98.4,42.165612,-93.2976588
145,Iowa,2018-19,Corning Elementary,Adams,187,98.4,40.993936,-94.742269
146,Iowa,2018-19,Denver Early Elementary,Bremer,128,98.4,42.671843,-92.332381
147,Iowa,2018-19,Drexler Middle- Intermediate,Dubuque,767,98.4,42.444326,-91.001506
148,Iowa,2018-19,Eddyville Elementary,Wapello,305,98.4,41.161085,-92.632713
149,Iowa,2018-19,Edmunds Fine Arts Academy,Polk,318,98.4,41.594707,-93.638843
150,Iowa,2018-19,Fairview Park Elementary,Clay,249,98.4,43.153393,-95.138015
151,Iowa,2018-19,Highland Elementary,Black Hawk,553,98.4,42.49598,-92.306125
152,Iowa,2018-19,J C Hoglan Elementary,Marshall,376,98.4,42.018569,-92.904456
153,Iowa,2018-19,Kittrell Elementary,Black Hawk,555,98.4,42.471905,-92.333159
154,Iowa,2018-19,Morris Elementary,Polk,567,98.4,41.525364,-93.636361
155,Iowa,2018-19,Orange Elementary,Black Hawk,507,98.4,42.42742,-92.357824
156,Iowa,2018-19,Riverside Elementary,Pottawattamie,319,98.4,41.303317,-95.391344
157,Iowa,2018-19,Roosevelt Elementary,Cerro Gordo,367,98.4,43.136867,-93.195023
158,Iowa,2018-19,Anson Elementary,Marshall,300,98.3,42.035162,-92.907249
159,Iowa,2018-19,Clark Elementary,Woodbury,115,98.3,42.5444254,-96.4079475
160,Iowa,2018-19,Lewis & Clark Elementary,Pottawattamie,229,98.3,41.282933,-95.845588
161,Iowa,2018-19,Newell-Fonda Elementary,Buena Vista,239,98.3,42.60555,-94.997522
162,Iowa,2018-19,Prairieview,Dallas,767,98.3,41.6017,-93.859747
163,Iowa,2018-19,Taft Elementary,Humboldt,357,98.3,42.723749,-94.217102
164,Iowa,2018-19,Walnut Hills Elementary,Dallas,649,98.3,41.638384,-93.835142
165,Iowa,2018-19,Windsor Elementary,Polk,349,98.3,41.599758,-93.699485
166,Iowa,2018-19,Winterset Elementary,Madison,466,98.3,41.331943,-94.016362
167,Iowa,2018-19,Anderson Elementary,Polk,554,98.2,41.697211,-93.465345
168,Iowa,2018-19,Bedford Elementary,Taylor,224,98.2,40.671366,-94.723266
169,Iowa,2018-19,Carver Elementary,Polk,489,98.2,41.598858,-93.61119
170,Iowa,2018-19,Denison Elementary,Crawford,598,98.2,42.018278,-95.343081
171,Iowa,2018-19,English Valleys Elementary,Iowa,222,98.2,41.513275,-92.079877
172,Iowa,2018-19,Norway Elementary,Benton,337,98.2,41.90394,-91.928548
173,Iowa,2018-19,Orange City Christian School K-8,Sioux,285,98.2,43.003539,-96.0653848
174,Iowa,2018-19,Perry Elementary,Dallas,712,98.2,41.843801,-94.095301
175,Iowa,2018-19,Prairie Heights Elementary,Linn,394,98.2,41.905986,-91.660576
176,Iowa,2018-19,Timberline,Dallas,759,98.2,41.583411,-93.868345
177,Iowa,2018-19,Bellevue Elementary,Jackson,264,98.1,42.257618,-90.425919
178,Iowa,2018-19,Bluff Elementary,Clinton,362,98.1,41.834705,-90.219771
179,Iowa,2018-19,Central Lee Elementary,Lee,528,98.1,40.575947,-91.51517
180,Iowa,2018-19,Clarksville Elementary,Butler,159,98.1,42.786804,-92.665363
181,Iowa,2018-19,CR-B Elementary,Carroll,161,98.1,41.876045,-94.672834
182,Iowa,2018-19,Dallas Center Elementary,Dallas,260,98.1,41.677192,-93.961232
183,Iowa,2018-19,Eldora-New Providence Elementary,Hardin,314,98.1,42.362187,-93.095441
184,Iowa,2018-19,Grant Ragen Elementary,Dallas,790,98.1,41.6254599,-93.8637114
185,Iowa,2018-19,Greenwood Elementary,Polk,268,98.1,41.582402,-93.667485
186,Iowa,2018-19,Hoover Elementary,Cedar,266,98.1,41.673543,-91.349158
187,Iowa,2018-19,Hoover Elementary,Pottawattamie,428,98.1,41.272313,-95.835767
188,Iowa,2018-19,Kingsley Elementary,Plymouth,154,98.1,42.586205,-95.97966
189,Iowa,2018-19,Lowell Elementary,Black Hawk,312,98.1,42.484645,-92.331913
190,Iowa,2018-19,Pekin Elementary,Jefferson,321,98.1,41.155645,-92.161425
191,Iowa,2018-19,Riverside Elementary,Woodbury,259,98.1,42.517761,-96.475675
192,Iowa,2018-19,Stowe Elementary,Polk,377,98.1,41.60559,-93.55043
193,Iowa,2018-19,Truman Elementary,Linn,270,98.1,41.977332,-91.739335
194,Iowa,2018-19,Wilder Elementary,Warren,374,98.1,41.3644,-93.592291
195,Iowa,2018-19,Central City Comm School District,Linn,101,98,42.2083829,-91.525126
196,Iowa,2018-19,Central Elementary,Clayton,203,98,42.856691,-91.407386
197,Iowa,2018-19,Creston Elementary,Union,659,98,41.076624,-94.371897
198,Iowa,2018-19,Danville Elementary,Des Moines,300,98,40.860391,-91.316021
199,Iowa,2018-19,Dyersville Elementary,Dubuque,253,98,42.4737746,-91.1355454
200,Iowa,2018-19,E A Kreft Primary,Pottawattamie,395,98,41.222177,-95.895595
201,Iowa,2018-19,East Elementary,Story,391,98,41.9003446,-93.5427904
202,Iowa,2018-19,East Sac County Elementary Wall Lake,Sac,150,98,42.271305,-95.095123
203,Iowa,2018-19,Fairmeadows Elementary,Polk,541,98,41.581674,-93.73556
204,Iowa,2018-19,Fairview Elementary,Carroll,398,98,42.079534,-94.857983
205,Iowa,2018-19,Hartley-Melvin-Sanborn Elementary,O'Brien,203,98,43.18037,-95.473204
206,Iowa,2018-19,Helen Lemme Elementary,Johnson,393,98,41.662167,-91.487734
207,Iowa,2018-19,IMMACULATE CONCEPTION-ST JOSEPH SCHOOL,Black Hawk,147,98,42.417451,-92.21602
208,Iowa,2018-19,Jensen Elementary,Polk,247,98,41.637337,-93.704505
209,Iowa,2018-19,Kingsley Elementary,Black Hawk,344,98,42.479458,-92.362157
210,Iowa,2018-19,Kinsey Elementary,Sioux,541,98,43.068789,-96.169446
211,Iowa,2018-19,Lawson Elementary,Polk,539,98,41.672404,-93.693741
212,Iowa,2018-19,Mark Twain Elementary,Scott,302,98,41.537922,-90.508282
213,Iowa,2018-19,Perkins Elementary,Polk,456,98,41.60805,-93.676914
214,Iowa,2018-19,Robert Lucas Elementary,Johnson,454,98,41.650924,-91.492118
215,Iowa,2018-19,Sacred Heart,Clay,153,98,43.14967,-95.153191
216,Iowa,2018-19,South O'Brien Secondary,O'Brien,297,98,42.977385,-95.690881
217,Iowa,2018-19,St Albert Secondary,Pottawattamie,307,98,41.2621181,-95.8227752
218,Iowa,2018-19,West Elementary,Buchanan,396,98,42.466718,-91.909234
219,Iowa,2018-19,Carpenter Elementary,Jones,192,97.9,42.244128,-91.195092
220,Iowa,2018-19,Coon Rapids-Bayard 5-12 Attendance Center,Carroll,236,97.9,41.878278,-94.681675
221,Iowa,2018-19,DC-G Meadows,Dallas,428,97.9,41.690196,-93.820619
222,Iowa,2018-19,Fairbank Elementary,Buchanan,193,97.9,42.641541,-92.044933
223,Iowa,2018-19,Findley Elementary,Polk,334,97.9,41.622864,-93.616935
224,Iowa,2018-19,Harding Elementary,Cerro Gordo,280,97.9,43.164775,-93.183089
225,Iowa,2018-19,Harlan Elementary,Henry,243,97.9,40.97891,-91.552214
226,Iowa,2018-19,Howe Elementary,Polk,289,97.9,41.558606,-93.604016
227,Iowa,2018-19,Indian Creek Elementary,Linn,677,97.9,42.051442,-91.592858
228,Iowa,2018-19,Janesville Elementary,Bremer,235,97.9,42.649899,-92.458663
229,Iowa,2018-19,Marshall Elementary,Dubuque,281,97.9,42.522546,-90.656903
230,Iowa,2018-19,Morningside Elementary,Woodbury,659,97.9,42.464679,-96.360275
231,Iowa,2018-19,North Iowa Elem Buffalo Center,Winnebago,195,97.9,43.388863,-93.948149
232,Iowa,2018-19,Pleasant View Elementary,Hamilton,195,97.9,42.45886,-93.820419
233,Iowa,2018-19,Sacred Heart,Polk,473,97.9,41.577965,-93.725925
234,Iowa,2018-19,Sergeant Bluff-Luton Primary,Woodbury,341,97.9,42.398899,-96.359426
235,Iowa,2018-19,Table Mound Elementary,Dubuque,375,97.9,42.46014,-90.680488
236,Iowa,2018-19,Waukee Elementary,Dallas,758,97.9,41.606186,-93.887579
237,Iowa,2018-19,Westwood Elementary,Polk,668,97.9,41.73841,-93.638322
238,Iowa,2018-19,Buford Garner Elementary,Johnson,683,97.8,41.743018,-91.5994
239,Iowa,2018-19,Four Mile Elementary,Polk,412,97.8,41.580088,-93.473271
240,Iowa,2018-19,George Washington Elementary,Lee,277,97.8,40.399427,-91.384347
241,Iowa,2018-19,Harmony Elementary,Van Buren,135,97.8,40.727846,-91.724479
242,Iowa,2018-19,Inman Primary,Montgomery,270,97.8,41.019715,-95.222319
243,Iowa,2018-19,Louisa-Muscatine Elementary,Louisa,404,97.8,41.306853,-91.207656
