index,state,year,name,county,enroll,overall,xmed,xrel,lat,lng
1,Tennessee,2018-19,Adamsville Elementary,McNairy ,77,100,0,0,35.232928,-88.386709
2,Tennessee,2018-19,Allardt Elementary,Fentress ,35,100,0,0,36.377974,-84.880114
3,Tennessee,2018-19,Allons Elementary,Overton ,40,100,0,0,36.437703,-85.346497
4,Tennessee,2018-19,Andrew Johnson Elementary School ,Sullivan ,84,100,0,0,36.527844,-82.530446
5,Tennessee,2018-19,Arrow Academy Of Excellence,Shelby ,17,100,0,0,35.1143,-89.9614
6,Tennessee,2018-19,Ashland City Elementary,Cheatham ,89,100,0,0,36.270271,-87.063027
7,Tennessee,2018-19,Aspire East Academy,Shelby ,84,100,0,0,35.05039,-89.834351
8,Tennessee,2018-19,Auburn Elementary,Cannon ,10,100,0,0,35.945473,-86.097522
9,Tennessee,2018-19,Baileyton Elementary,Greene ,31,100,0,0,36.33374,-82.838991
10,Tennessee,2018-19,Barret's Chapel Elementary,Shelby ,50,100,0,0,35.3488206,-89.7196763
11,Tennessee,2018-19,Bethel Grove Elementary,Shelby ,44,100,0,0,35.098928,-89.981157
12,Tennessee,2018-19,Big Ridge Elementary,Union ,35,100,0,0,36.237865,-83.901951
13,Tennessee,2018-19,Black Oak Elementary,Obion ,29,100,0,0,36.344565,-89.308583
14,Tennessee,2018-19,Blanche,Lincoln ,31,100,0,0,35.038432,-86.757798
15,Tennessee,2018-19,Bolivar Elementary,Hardeman ,100,100,0,0,35.261589,-89.001559
16,Tennessee,2018-19,Burchfield Elementary,Scott ,48,100,0,0,36.503653,-84.532611
17,Tennessee,2018-19,Camp Creek Elementary,Greene ,26,100,0,0,36.060834,-82.764332
18,Tennessee,2018-19,Carter's Valley Elementary,Hawkins ,49,100,0,0,36.557078,-82.710021
19,Tennessee,2018-19,Cassville Elementary,White ,35,100,0,0,35.956566,-85.599912
20,Tennessee,2018-19,Catons Chapel Elementary,Sevier ,45,100,0,0,35.80153,-83.45612
21,Tennessee,2018-19,Cecil B Rigsby Elementary,Bledsoe ,25,100,0,0,35.571327,-85.123218
22,Tennessee,2018-19,Central Elementary,Carroll ,45,100,0,0,36.033894,-88.265624
23,Tennessee,2018-19,Central Heights Elementary ,Sullivan ,43,100,0,0,36.578821,-82.359813
24,Tennessee,2018-19,Clairfield Elementary,Claiborne ,7,100,0,0,36.568402,-83.926246
25,Tennessee,2018-19,Coalfield,Morgan ,35,100,0,0,36.027196,-84.420971
26,Tennessee,2018-19,Coalmont Elementary,Grundy ,24,100,0,0,35.34489,-85.700355
27,Tennessee,2018-19,Cornerstone Prep - Lester Campus ,Shelby ,57,100,0,0,35.141146,-89.963536
28,Tennessee,2018-19,Covington Integrated Arts Academy,Tipton ,66,100,0,0,35.555752,-89.661926
29,Tennessee,2018-19,Decaturville Elementary ,Decatur ,51,100,0,0,35.574237,-88.127689
30,Tennessee,2018-19,Decherd Elementary,Franklin ,57,100,0,0,35.209779,-86.071938
31,Tennessee,2018-19,Defeated Elementary,Smith ,26,100,0,0,36.331488,-85.904609
32,Tennessee,2018-19,Del Rio Elementary,Cocke ,22,100,0,0,35.901985,-83.014386
33,Tennessee,2018-19,Doe Elementary,Johnson ,12,100,0,0,36.437756,-81.913922
34,Tennessee,2018-19,Dubois Elementary,Shelby ,33,100,0,0,35.0491976,-89.7719539
35,Tennessee,2018-19,E K Baker Elementary,McMinn ,30,100,0,0,35.508314,-84.64796
36,Tennessee,2018-19,E.E. Jeter Elementary,Shelby ,51,100,0,0,35.3317411,-90.0293098
37,Tennessee,2018-19,East Coffee Elementary,Coffee ,40,100,0,0,35.537014,-86.001671
38,Tennessee,2018-19,East End Preparatory,Davidson ,109,100,0,0,36.206481,-86.718395
39,Tennessee,2018-19,East Lincoln Elementary,Coffee ,55,100,0,0,35.366756,-86.200665
40,Tennessee,2018-19,East Side Elementary,Cannon ,16,100,0,0,35.786194,-85.99422
41,Tennessee,2018-19,Elk Valley Elementary,Campbell ,11,100,0,0,36.48251,-84.252674
42,Tennessee,2018-19,Elzie D Patton Elementary,Wilson ,78,100,0,0,36.2187214,-86.5099257
43,Tennessee,2018-19,Emerald Academy,Knox ,58,100,0,0,35.96772,-83.933281
44,Tennessee,2018-19,Emmett Elementary ,Sullivan ,55,100,0,0,36.527823,-82.115224
45,Tennessee,2018-19,Fairview Elementary,Anderson ,44,100,0,0,36.153475,-84.027465
46,Tennessee,2018-19,Fairview Elementary,Scott ,38,100,0,0,36.378519,-84.40317
47,Tennessee,2018-19,Fifth Consolidated School ,Dyer ,94,100,0,0,36.08711,-89.378261
48,Tennessee,2018-19,Finley Elementary ,Dyer ,27,100,0,0,36.034678,-89.481837
49,Tennessee,2018-19,Forge Ridge,Claiborne ,17,100,0,0,36.573126,-83.580369
50,Tennessee,2018-19,Forks River Elementary,Smith ,36,100,0,0,36.215707,-85.868995
51,Tennessee,2018-19,Frank Hughes School ,Wayne ,24,100,0,0,35.375678,-87.983049
52,Tennessee,2018-19,Friendship Elementary,Crockett ,23,100,0,0,35.893858,-89.234776
53,Tennessee,2018-19,Friendsville Elementary,Blount ,37,100,0,0,35.761886,-84.130823
54,Tennessee,2018-19,Gap Creek Elementary,Knox ,14,100,0,0,35.925447,-83.763805
55,Tennessee,2018-19,Gardenview Elementary,Shelby ,51,100,0,0,35.0374,-89.9974
56,Tennessee,2018-19,Germantown Elementary,Shelby ,91,100,0,0,35.073359,-89.801912
57,Tennessee,2018-19,Gleason School ,Weakley ,37,100,0,0,36.213216,-88.61371
58,Tennessee,2018-19,Grand Junction Elementary,Hardeman ,26,100,0,0,35.042639,-89.190039
59,Tennessee,2018-19,Grandview Elementary School ,Washington ,68,100,0,0,36.260427,-82.56747
60,Tennessee,2018-19,Gray Elementary School ,Washington ,55,100,0,0,36.416586,-82.477942
61,Tennessee,2018-19,Graysville Elementary,Rhea ,48,100,0,0,35.454217,-85.086027
62,Tennessee,2018-19,Greenback,Loudon ,48,100,0,0,35.656744,-84.178656
63,Tennessee,2018-19,Harris-Hillman Special Education,Davidson ,2,100,0,0,36.137308,-86.80719
64,Tennessee,2018-19,Henry Elementary ,Henry ,47,100,0,0,36.205051,-88.411277
65,Tennessee,2018-19,Hermitage Springs Elementary,Clay ,20,100,0,0,36.5760229,-85.782265
66,Tennessee,2018-19,Highland Elementary,Greene ,32,100,0,0,36.167415,-82.835496
67,Tennessee,2018-19,Hilham Elementary,Overton ,36,100,0,0,36.409087,-85.43392
68,Tennessee,2018-19,Hornsby Elementary,Hardeman ,13,100,0,0,35.226626,-88.831214
69,Tennessee,2018-19,Huntland,Franklin ,50,100,0,0,35.047057,-86.266541
70,Tennessee,2018-19,Inglewood Elementary,Davidson ,35,100,0,0,36.197878,-86.724442
71,Tennessee,2018-19,Irving College Elementary ,Warren ,18,100,0,0,35.583738,-85.714721
72,Tennessee,2018-19,Jacks Creek Elementary,Chester ,40,100,0,0,35.470927,-88.519579
73,Tennessee,2018-19,Joppa Elementary,Grainger ,52,100,0,0,36.237818,-83.61762
74,Tennessee,2018-19,Kenton Elementary,Gibson ,20,100,0,0,36.1891008,-89.0081882
75,Tennessee,2018-19,Keplar Elementary,Hawkins ,11,100,0,0,36.405598,-82.889885
76,Tennessee,2018-19,Lake City Elementary,Anderson ,60,100,0,0,36.22048,-84.151921
77,Tennessee,2018-19,Lake Road Elementary,Obion ,55,100,0,0,36.442653,-89.130275
78,Tennessee,2018-19,Lakeside Academy,Hamilton ,70,100,0,0,35.091648,-85.17841
79,Tennessee,2018-19,Lakeview Elementary,Humphreys ,28,100,0,0,36.008366,-87.961268
80,Tennessee,2018-19,Lamar Elementary ,Washington ,46,100,0,0,36.217471,-82.46886
81,Tennessee,2018-19,Lobelville Elementary,Perry ,27,100,0,0,35.771157,-87.780478
82,Tennessee,2018-19,Lookout Mountain Elementary,Hamilton ,29,100,0,0,34.998968,-85.346712
83,Tennessee,2018-19,Love Chapel Elementary,Unicoi ,61,100,0,0,36.13515,-82.410301
84,Tennessee,2018-19,Lynchburg Elementary,Moore ,59,100,0,0,35.287667,-86.372976
85,Tennessee,2018-19,Madison Creek Elementary,Sumner ,87,100,0,0,36.346234,-86.681163
86,Tennessee,2018-19,Margaret Newton Elementary,Lake ,31,100,0,0,36.377669,-89.474834
87,Tennessee,2018-19,Maury City Elementary,Crockett ,27,100,0,0,35.813637,-89.208772
88,Tennessee,2018-19,Maynard Elementary,Knox ,26,100,0,0,35.969115,-83.938923
89,Tennessee,2018-19,Mcdonald Elementary,Greene ,46,100,0,0,36.164556,-83.124193
90,Tennessee,2018-19,Memphis Business Academy Hickory Hill Elementary School ,Shelby ,38,100,0,0,35.0271186,-89.8248007
91,Tennessee,2018-19,Middle Valley Elementary,Hamilton ,140,100,0,0,35.190583,-85.190977
92,Tennessee,2018-19,Midtown Elementary,Roane ,32,100,0,0,35.880304,-84.56694
93,Tennessee,2018-19,Minor Hill,Giles ,24,100,0,0,35.053576,-87.157327
94,Tennessee,2018-19,Mt Carmel Elementary,Hawkins ,38,100,0,0,36.546436,-82.658109
95,Tennessee,2018-19,Nashville Classical,Davidson ,73,100,0,0,36.180032,-86.746335
96,Tennessee,2018-19,New Hopewell Elementary,Knox ,42,100,0,0,35.923463,-83.813825
97,Tennessee,2018-19,New Prospect Elementary,Lawrence ,45,100,0,0,35.224862,-87.247909
98,Tennessee,2018-19,North Clinton Elementary,Anderson ,26,100,0,0,36.113052,-84.128268
99,Tennessee,2018-19,North Lake Elementary,Franklin ,41,100,0,0,35.29731,-86.2205
100,Tennessee,2018-19,Norwood Elementary,Anderson ,35,100,0,0,36.029399,-84.324016
101,Tennessee,2018-19,Park Avenue Elementary,Davidson ,51,100,0,0,36.150885,-86.830109
102,Tennessee,2018-19,Pegram Elementary,Cheatham ,32,100,0,0,36.10478,-87.053931
103,Tennessee,2018-19,Pelham Elementary,Grundy ,19,100,0,0,35.309496,-85.884955
104,Tennessee,2018-19,Philadelphia Elementary,Loudon ,46,100,0,0,35.680707,-84.402466
105,Tennessee,2018-19,Pickwick Southside,Hardin ,27,100,0,0,35.042883,-88.347472
106,Tennessee,2018-19,Pikeville Elementary,Bledsoe ,59,100,0,0,35.59744,-85.192318
107,Tennessee,2018-19,Pine View Elementary,Cumberland ,16,100,0,0,35.872481,-84.765632
108,Tennessee,2018-19,Pleasant Hill Elementary,Cumberland ,56,100,0,0,35.97869,-85.200302
109,Tennessee,2018-19,Portland Gateview Elementary,Sumner ,81,100,0,0,36.5754562,-86.5590692
110,Tennessee,2018-19,Power Center Academy,Shelby ,123,100,0,0,35.0509324,-89.8613647
111,Tennessee,2018-19,Purpose Prep,Davidson ,88,100,0,0,36.1943,-86.794671
112,Tennessee,2018-19,Red Boiling Springs Elementary,Macon ,52,100,0,0,36.534093,-85.84125
113,Tennessee,2018-19,Richard Hardy Memorial,Marion ,17,100,0,0,34.996086,-85.721094
114,Tennessee,2018-19,Riverview Elementary,Shelby ,32,100,0,0,35.096744,-90.0708636
115,Tennessee,2018-19,Robert E. Lillard Elementary,Davidson ,46,100,0,0,36.2208091,-86.8272949
116,Tennessee,2018-19,Rural Vale Elementary,Monroe ,21,100,0,0,35.324946,-84.373204
117,Tennessee,2018-19,Russellville Elementary,Hamblen ,86,100,0,0,36.254446,-83.203885
118,Tennessee,2018-19,Rutherford Elementary,Gibson ,28,100,0,0,36.128973,-88.987217
119,Tennessee,2018-19,Santa Fe Unit,Maury ,41,100,0,0,35.732156,-87.12911
120,Tennessee,2018-19,Scales Elementary,Williamson ,111,100,0,0,36.023318,-86.847084
121,Tennessee,2018-19,Scotts Hill Elementary ,Henderson ,35,100,0,0,35.513815,-88.24428
122,Tennessee,2018-19,Sewanee Elementary,Franklin ,35,100,0,0,35.197075,-85.920053
123,Tennessee,2018-19,Shady Valley Elementary,Johnson ,5,100,0,0,36.523361,-81.925055
124,Tennessee,2018-19,Sharon School ,Weakley ,19,100,0,0,36.241494,-88.825285
125,Tennessee,2018-19,Sharps Chapel Elementary,Union ,19,100,0,0,36.345884,-83.7956
126,Tennessee,2018-19,Shrine,Shelby ,11,100,0,0,35.058565,-89.920902
127,Tennessee,2018-19,South Clinton Elementary,Anderson ,37,100,0,0,36.077332,-84.135937
128,Tennessee,2018-19,South Fulton Elementary,Obion ,57,100,0,0,36.485499,-88.876377
129,Tennessee,2018-19,South Polk Elementary,Polk ,50,100,0,0,35.079739,-84.714467
130,Tennessee,2018-19,Spring Hill Elementary,Knox ,73,100,0,0,36.018955,-83.874642
131,Tennessee,2018-19,Springdale Elementary,Claiborne ,45,100,0,0,36.42566,-83.52663
132,Tennessee,2018-19,Star Academy,Shelby ,64,100,0,0,35.200375,-89.955469
133,Tennessee,2018-19,T Lawson Early Childhood Education Center ,Sevier ,15,100,0,0,35.859923,-83.556004
134,Tennessee,2018-19,Taylor Elementary,Bradley ,34,100,0,0,35.1208263,-84.7829481
135,Tennessee,2018-19,Tennessee Elementary,Knox ,4,100,0,0,35.9592652,-83.8820777
136,Tennessee,2018-19,"Tennessee School For The Deaf, Nashville",Knox ,1,100,0,0,35.9592587,-83.8798807
137,Tennessee,2018-19,Tommie F. Brown Academy,Hamilton ,54,100,0,0,35.0437196,-85.2992616
138,Tennessee,2018-19,Trimble Elementary ,Dyer ,29,100,0,0,36.200583,-89.184622
139,Tennessee,2018-19,Tusculum View Elementary,Greene ,73,100,0,0,36.179422,-82.787617
140,Tennessee,2018-19,Unaka Elementary,Carter ,30,100,0,0,36.406711,-82.093039
141,Tennessee,2018-19,Unicoi Elementary,Unicoi ,50,100,0,0,36.196262,-82.354208
142,Tennessee,2018-19,Union Heights Elementary,Hamblen ,42,100,0,0,36.181762,-83.243796
143,Tennessee,2018-19,Union Heights Elementary,Smith ,21,100,0,0,36.262827,-86.056678
144,Tennessee,2018-19,Unity,Lincoln ,43,100,0,0,35.237563,-86.705259
145,Tennessee,2018-19,Valley View Elementary,Campbell ,69,100,0,0,36.4191,-84.028512
146,Tennessee,2018-19,Vanleer Elementary ,Dickson ,41,100,0,0,36.238166,-87.444863
147,Tennessee,2018-19,Washburn,Grainger ,41,100,0,0,36.293695,-83.59075
148,Tennessee,2018-19,Wearwood Elementary ,Sevier ,20,100,0,0,35.725001,-83.645058
149,Tennessee,2018-19,West Cheatham Elementary,Cheatham ,66,100,0,0,36.34113,-87.166643
150,Tennessee,2018-19,West Pines Elementary,Greene ,16,100,0,0,36.341015,-82.717384
151,Tennessee,2018-19,West Side Elementary,Carter ,62,100,0,0,36.34281,-82.246084
152,Tennessee,2018-19,West Tennessee School For Deaf,Jackson ,1,100,0,0,35.645636,-88.788534
153,Tennessee,2018-19,Westover Elementary ,Henderson ,55,100,0,0,35.689694,-88.537575
154,Tennessee,2018-19,Westside Elementary,Macon ,51,100,0,0,36.525997,-86.174306
155,Tennessee,2018-19,White Oak Elementary,Campbell ,13,100,0,0,36.533303,-84.031696
156,Tennessee,2018-19,White Station Elementary,Shelby ,108,100,0,0,35.139525,-89.900843
157,Tennessee,2018-19,Wynn Habersham Elementary,Campbell ,19,100,0,0,36.498252,-84.07236
158,Tennessee,2018-19,Yorkville Elementary,Gibson ,8,100,0,0,36.092563,-89.119565
159,Tennessee,2018-19,Ripley Primary,Lauderdale ,184,99.5,0,0.5,35.72625,-89.556594
160,Tennessee,2018-19,Altruria Elementary ,Shelby ,144,99.3,0,0.7,35.21468,-89.842251
161,Tennessee,2018-19,Donelson Elementary ,Shelby ,150,99.3,0,0.7,35.253193,-89.65848
162,Tennessee,2018-19,Atoka Elementary,Tipton ,124,99.2,0,0.8,35.4220546,-89.7673004
163,Tennessee,2018-19,Smith Springs Elementary,Davidson ,118,99.2,0,0,36.0834634,-86.5958801
164,Tennessee,2018-19,Thomas A. Edison Elementary ,Davidson ,121,99.2,0,0,36.062605,-86.604851
165,Tennessee,2018-19,Sango Elementary,Montgomery ,107,99.1,0,0,36.507567,-87.209869
166,Tennessee,2018-19,Schilling Farms Elementary School ,Shelby ,114,99.1,0,0,35.0341065,-89.7032253
167,Tennessee,2018-19,Bailey Station Elementary School ,Shelby ,105,99,0,0,35.05506,-89.723661
168,Tennessee,2018-19,Baxter Primary,Putnam ,104,99,0,1,36.151937,-85.642632
169,Tennessee,2018-19,Howard Elementary,Sumner ,97,99,0,0,36.387332,-86.464806
170,Tennessee,2018-19,Julia Green Elementary,Davidson ,104,99,0,1,36.102824,-86.833499
171,Tennessee,2018-19,Lascassas Elementary,Rutherford ,97,99,0,0,35.926384,-86.279831
172,Tennessee,2018-19,Oak Grove Elementary,Marshall ,203,99,0,0.5,35.485727,-86.805771
173,Tennessee,2018-19,Alamo Elementary,Crockett ,93,98.9,0,0,35.783854,-89.112332
174,Tennessee,2018-19,Andrew Jackson Elementary,Davidson ,93,98.9,0,1.1,36.231493,-86.622525
175,Tennessee,2018-19,Lakeview Elementary,Wilson ,89,98.9,0,1.1,36.2612605,-86.5492188
176,Tennessee,2018-19,Lawrenceburg Public,Lawrence ,94,98.9,0,1.1,35.217958,-87.326801
177,Tennessee,2018-19,Newport Grammar,Cocke ,91,98.9,0,0,35.96313,-83.187118
178,Tennessee,2018-19,Nolensville Elementary,Williamson ,89,98.9,0,0,35.958372,-86.671241
179,Tennessee,2018-19,W G Rhea Elementary ,Henry ,176,98.9,0,0,36.29921,-88.292044
180,Tennessee,2018-19,White Bluff Elementary ,Dickson ,95,98.9,0,1.1,36.119683,-87.220152
181,Tennessee,2018-19,Clinton Elementary,Anderson ,83,98.8,0,0,36.102402,-84.134589
182,Tennessee,2018-19,Dogwood Elementary,Knox ,85,98.8,0,1.2,35.947011,-83.90166
183,Tennessee,2018-19,Ellendale Elementary ,Shelby ,83,98.8,0,1.2,35.235885,-89.83169
184,Tennessee,2018-19,Huntsville Elementary,Scott ,86,98.8,0,0,36.410132,-84.482127
185,Tennessee,2018-19,Perea Elementary School ,Shelby ,82,98.8,0,0,35.1654609,-90.014501
186,Tennessee,2018-19,Poplar Grove K-4,Williamson ,81,98.8,0,0,35.934638,-86.891675
187,Tennessee,2018-19,John Adams Elementary School ,Sullivan ,79,98.7,0,0,36.446536,-82.568699
188,Tennessee,2018-19,Montvale Elementary,Blount ,78,98.7,0,0,35.693013,-83.966507
189,Tennessee,2018-19,Walton Ferry Elementary,Sumner ,76,98.7,0,0,36.2641,-86.630983
190,Tennessee,2018-19,Austin Peay Elementary,Tipton ,72,98.6,0,0,35.4575574,-89.6449482
191,Tennessee,2018-19,East Cheatham Elementary,Cheatham ,69,98.6,1.4,0,36.327789,-86.960189
192,Tennessee,2018-19,Edgemont Elementary,Cocke ,71,98.6,0,0,35.962076,-83.255333
193,Tennessee,2018-19,Fall-Hamilton Elementary,Davidson ,69,98.6,0,0,36.133854,-86.76562
194,Tennessee,2018-19,Haynesfield Elementary,Sullivan ,72,98.6,0,1.4,36.572337,-82.188021
195,Tennessee,2018-19,Kipp Antioch College Prep Elementary ,Davidson ,142,98.6,0,0,36.046634,-86.613019
196,Tennessee,2018-19,Lincoln Elementary,Madison ,69,98.6,0,0,35.6210772,-88.8024366
197,Tennessee,2018-19,Meigs South Elementary,Meigs ,74,98.6,0,1.4,35.426922,-84.86746
198,Tennessee,2018-19,Richland Elementary,Giles ,71,98.6,0,1.4,35.329695,-87.033328
199,Tennessee,2018-19,Richland Elementary,Shelby ,148,98.6,0,1.4,35.136188,-89.880728
200,Tennessee,2018-19,Riverdale Elementary School ,Shelby ,141,98.6,0,0.7,35.10159,-89.817431
201,Tennessee,2018-19,Rutledge Primary,Grainger ,69,98.6,0,0,36.280729,-83.509157
202,Tennessee,2018-19,Vision Preparatory Charter,Shelby ,73,98.6,0,0,35.0953438,-90.07169
203,Tennessee,2018-19,Watt Hardison Elementary,Sumner ,69,98.6,0,1.4,36.589728,-86.510394
204,Tennessee,2018-19,Denmark Elementary,Madison ,65,98.5,0,0,35.551,-88.97372
205,Tennessee,2018-19,Old Center Elementary,Davidson ,67,98.5,0,0,36.291432,-86.737833
206,Tennessee,2018-19,Riceville Elementary,McMinn ,66,98.5,0,0,35.394568,-84.68549
207,Tennessee,2018-19,Waynesboro Elementary ,Wayne ,67,98.5,0,1.5,35.313401,-87.762714
208,Tennessee,2018-19,Cornersville Elementary,Marshall ,61,98.4,0,0,35.370877,-86.840896
209,Tennessee,2018-19,Fairlane Elementary,Macon ,245,98.4,0,0,36.521724,-86.034078
210,Tennessee,2018-19,Frank P. Brown Elementary,Cumberland ,61,98.4,0,1.6,35.857513,-85.058841
211,Tennessee,2018-19,Jo Byrns Elementary,Robertson ,64,98.4,0,0,36.5561999,-86.9864158
212,Tennessee,2018-19,Rock Creek Elementary,Franklin ,63,98.4,0,0,35.270259,-86.145218
213,Tennessee,2018-19,West Haven Elementary,Knox ,62,98.4,0,1.6,35.983544,-83.982345
214,Tennessee,2018-19,Balmoral/Ridgeway Elementary,Shelby ,58,98.3,0,0,35.0797,-89.8667
215,Tennessee,2018-19,Bells Elementary,Crockett ,60,98.3,0,0,35.724143,-89.091722
216,Tennessee,2018-19,C Hal Henard Elementary,Greene ,59,98.3,0,0,36.148737,-82.844521
217,Tennessee,2018-19,Celina K-8,Clay ,59,98.3,0,1.7,36.538893,-85.508041
218,Tennessee,2018-19,Collinwood Elementary ,Wayne ,60,98.3,1.7,0,35.179803,-87.73999
219,Tennessee,2018-19,Hillcrest Elementary,Obion ,59,98.3,0,1.7,36.331755,-89.171208
220,Tennessee,2018-19,Holston View Elementary,Sullivan ,58,98.3,1.7,0,36.58264,-82.141663
221,Tennessee,2018-19,Mcdowell Elementary,Maury ,59,98.3,0,1.7,35.616582,-87.047994
222,Tennessee,2018-19,Mcfadden School Of Excellence,Rutherford ,59,98.3,0,1.7,35.842952,-86.399987
223,Tennessee,2018-19,Mountain City Elementary,Johnson ,58,98.3,0,1.7,36.473315,-81.806947
224,Tennessee,2018-19,New Middleton Elementary,Smith ,60,98.3,0,1.7,36.175952,-85.999209
225,Tennessee,2018-19,Pulaski Elementary,Giles ,118,98.3,0,1.7,35.191063,-87.023177
226,Tennessee,2018-19,South Side Elementary,Bedford ,58,98.3,0,1.7,35.469351,-86.467244
227,Tennessee,2018-19,Spencer Elementary ,Van Buren ,60,98.3,0,0,35.745077,-85.462629
228,Tennessee,2018-19,Thomas Magnet Elementary,Bedford ,59,98.3,0,1.7,35.4886962,-86.4644595
229,Tennessee,2018-19,Dyersburg Primary ,Dyer ,226,98.2,0.9,0,36.046762,-89.361555
230,Tennessee,2018-19,Harold Mccormick Elementary,Carter ,55,98.2,0,0,36.345113,-82.215825
231,Tennessee,2018-19,Jefferson Elementary,Jefferson ,57,98.2,0,0,36.109386,-83.5126
232,Tennessee,2018-19,Ketron Elementary School ,Sullivan ,114,98.2,0,1.8,36.582483,-82.485938
233,Tennessee,2018-19,Pleasant Ridge Elementary,Knox ,57,98.2,1.8,0,35.992045,-84.006905
234,Tennessee,2018-19,Smyrna Primary,Rutherford ,113,98.2,0,0,35.977854,-86.521342
235,Tennessee,2018-19,Southwind Elementary,Shelby ,112,98.2,0,0,35.026351,-89.791306
236,Tennessee,2018-19,Springdale Elementary School ,Wilson ,109,98.2,0,1.8,36.17046,-86.548121
237,Tennessee,2018-19,Wallace A. Smith Elementary,Hamilton ,111,98.2,0,0,35.117756,-85.091124
238,Tennessee,2018-19,Andersonville Elementary,Anderson ,53,98.1,1.9,0,36.197267,-84.036694
239,Tennessee,2018-19,Bartlett Elementary School ,Shelby ,106,98.1,0,1.9,35.23335,-89.864771
240,Tennessee,2018-19,Benny C. Bills Elementary,Sumner ,108,98.1,0,0.9,36.4069963,-86.4412997
241,Tennessee,2018-19,Dogwood Elementary School ,Shelby ,158,98.1,0,1.9,35.08461,-89.764931
242,Tennessee,2018-19,Dupont Elementary,Hamilton ,54,98.1,0,0,35.114184,-85.253259
243,Tennessee,2018-19,Englewood Elementary,McMinn ,54,98.1,0,0,35.424458,-84.483572
244,Tennessee,2018-19,Huntingdon Primary,Carroll ,108,98.1,0,1.9,36.010634,-88.427808
245,Tennessee,2018-19,Roan Creek Elementary,Johnson ,53,98.1,1.9,0,36.422132,-81.829463
246,Tennessee,2018-19,South Lincoln,Lincoln ,54,98.1,0,1.9,35.051791,-86.504876
247,Tennessee,2018-19,Charjean Elementary,Shelby ,50,98,0,0,35.086938,-89.982042
248,Tennessee,2018-19,Cockrill Elementary,Davidson ,51,98,0,0,36.155763,-86.844976
249,Tennessee,2018-19,Erma Siegel Elementary,Rutherford ,98,98,0,2,35.909062,-86.387751
250,Tennessee,2018-19,Hunter Elementary,Carter ,51,98,2,0,36.372258,-82.159893
251,Tennessee,2018-19,Lewis County Elementary,Lewis ,147,98,0,1.4,35.543881,-87.55532
252,Tennessee,2018-19,Mountain View Elementary,McMinn ,51,98,0,0,35.326307,-84.542725
253,Tennessee,2018-19,Northfield Elementary,White ,50,98,0,2,36.031262,-85.524992
254,Tennessee,2018-19,Ridgeview Elementary School ,Washington ,98,98,0,2,36.392706,-82.504462
255,Tennessee,2018-19,Stuart Burns Elementary ,Dickson ,99,98,0,1,36.045369,-87.26588
256,Tennessee,2018-19,Woodbury Grammar,Cannon ,49,98,0,2,35.823009,-86.076302
